"contrast","ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CFR - TR","tr|A0A1Q9EP00|A0A1Q9EP00_SYMMI",-20.6069728302595,11.2046609149577,-3.70536292638415,0.00137692554197524,0.719655565771917,-1.90295049606824
"CFR - TR","XP_020609682.1",-1.8112761268222,25.6029013237795,-3.69303452565143,0.0014172321465243,0.719655565771917,-1.91781960467029
"CFR - TR","XP_020628422.1",-17.2967889683961,12.7065880358832,-3.64491997204188,0.00158601436586869,0.745277940953005,-1.97593833130476
"CFR - TR","XP_020614867.1",-2.60282029835142,21.9881446386694,-3.62050257413504,0.0016791192212756,0.745277940953005,-2.00548348365676
"CFR - TR","XP_020614779.1",-2.64334586085649,22.3007231918496,-3.57944241842497,0.00184799839063584,0.745277940953005,-2.05523714084034
"CFR - TR","XP_020606671.1",-19.6028314074841,11.6618698928077,-3.55611932352315,0.0019512755138646,0.745277940953005,-2.08353495777179
"CFR - TR","XP_020630180.1",-18.0230723153919,16.414199511475,-3.54041427292998,0.0020240029406111,0.745277940953005,-2.10260370084563
"CFR - TR","XP_020615219.1",-19.0223341159181,10.3299112043475,-3.54024966741677,0.00202477916926544,0.745277940953005,-2.10280361823048
"CFR - TR","tr|A0A1Q9BTJ1|A0A1Q9BTJ1_SYMMI",-17.7084408449769,9.22246842885901,-3.53478724126453,0.00205070526257324,0.745277940953005,-2.1094385210417
"CFR - TR","tr|A0A1Q9CWQ3|A0A1Q9CWQ3_SYMMI",18.0918671069629,9.28241327139227,3.52482008818534,0.0020988571738443,0.745277940953005,-2.12154828042331
"CFR - TR","XP_020631916.1",-1.78605283048758,25.170302532722,-3.47859551987303,0.00233711862091904,0.745277940953005,-2.17776026925537
"CFR - TR","XP_020610128.1",13.6843467680285,3.90981336229385,3.45459587789719,0.00247111589386458,0.745277940953005,-2.20697508774754
"CFR - TR","XP_020620761.1",15.309861572563,4.98533011941278,3.44476616602775,0.00252815158488615,0.745277940953005,-2.21894605761755
"CFR - TR","tr|A0A1Q9DV42|A0A1Q9DV42_SYMMI",-14.6627180559565,5.23668501998447,-3.43103015257133,0.00261002378400489,0.745277940953005,-2.23567898971109
"CFR - TR","XP_020627712.1",-18.1831711437322,15.4961126962823,-3.42508563687447,0.00264625719129419,0.745277940953005,-2.24292210369626
"CFR - TR","XP_020609150.1",-14.1735708907325,5.06198960383303,-3.4176469243203,0.00269229400670628,0.745277940953005,-2.25198714425993
"CFR - TR","XP_020613484.1",-17.6275968970209,7.74939547521854,-3.38775082655202,0.00288536953735,0.745277940953005,-2.28843301749454
"CFR - TR","XP_020606046.1",13.205582541939,3.77302358341114,3.37078215361029,0.00300092777972706,0.745277940953005,-2.3091278669643
"CFR - TR","XP_020616232.1",-19.9518259224984,14.0129070005668,-3.36921941490482,0.00301179538603948,0.745277940953005,-2.31103404776551
"CFR - TR","XP_020625815.1",16.0961831512907,13.4657246439076,3.3513304386938,0.00313897771325537,0.745277940953005,-2.3328574901363
"CFR - TR","tr|A0A1Q9C821|A0A1Q9C821_SYMMI",14.6904660126663,6.04817200758987,3.34877927561221,0.00315753842018917,0.745277940953005,-2.3359701737539
"CFR - TR","XP_020616069.1",-2.60338699770256,21.5780737953208,-3.34571406357671,0.00317998111844607,0.745277940953005,-2.33971017958099
"CFR - TR","tr|A0A1Q9D4J2|A0A1Q9D4J2_SYMMI",-15.5777553587463,6.24427075978047,-3.34427237599481,0.00319059068764839,0.745277940953005,-2.34146929630285
"CFR - TR","XP_020618238.1",-17.171892952122,9.28291354884264,-3.34066408754758,0.0032172966126667,0.745277940953005,-2.34587218317524
"CFR - TR","tr|A0A1Q9EC29|A0A1Q9EC29_SYMMI",-17.217193976814,16.1581012345901,-3.33598640887861,0.00325224310534374,0.745277940953005,-2.35158022159818
"CFR - TR","XP_020628224.1",16.1961951079009,13.7003418801122,3.32214699350873,0.00335782447795251,0.745277940953005,-2.36846967688011
"CFR - TR","XP_020617021.1",14.3434299497464,4.72059260511652,3.31688228533341,0.00339886291479397,0.745277940953005,-2.37489523234149
"CFR - TR","XP_020603164.1",-14.8648754978725,9.57190031728007,-3.27581294930012,0.00373626805472607,0.80105587093327,-2.42502793571962
"CFR - TR","XP_020620398.1",-2.81408330262282,21.3330389324678,-3.25999728036365,0.00387474057503079,0.803142252660746,-2.44433604096886
"CFR - TR","XP_020626494.1",-15.4723827766078,12.193384260437,-3.25578154967595,0.00391248817112926,0.803142252660746,-2.44948275803768
"CFR - TR","XP_020604758.1",-2.57200705482917,22.1810032596416,-3.23584128607411,0.00409594689843778,0.823285326585995,-2.47382638879009
"CFR - TR","XP_020614330.1",14.1749071592553,17.2991401784603,3.1978703284565,0.00446875115170289,0.855869820316577,-2.52017783774354
"CFR - TR","tr|A0A1Q9BYJ2|A0A1Q9BYJ2_SYMMI",-19.2041489587381,14.115013843997,-3.19374798317406,0.00451115913822579,0.855869820316577,-2.52520935558575
"CFR - TR","XP_020620099.1",-2.38762549301856,24.8458500180206,-3.22264507424311,0.0046603836160313,0.855869820316577,-2.54683872985662
"CFR - TR","XP_020629679.1",-2.629441551421,22.0666840057806,-3.16809410873998,0.00478400214270115,0.855869820316577,-2.55651673972408
"CFR - TR","XP_020618577.1",1.97034383301537,23.7278158946493,3.15699821972106,0.00490692139410869,0.855869820316577,-2.57005507998077
"CFR - TR","tr|A0A1Q9CGG3|A0A1Q9CGG3_SYMMI",-17.3444717798748,10.5146696074167,-3.14896895488487,0.00499777641352252,0.855869820316577,-2.57985050197742
"CFR - TR","XP_020626509.1",-1.83157764727972,22.4606040188663,-3.11054893927059,0.0054556051333909,0.855869820316577,-2.62670388974142
"CFR - TR","XP_020613786.1",-15.7416865019218,13.7901114378598,-3.10309755033057,0.005548991178995,0.855869820316577,-2.63578695876348
"CFR - TR","XP_020628214.1",-15.4751407511641,9.27119854009122,-3.07909435895271,0.00586046569473775,0.855869820316577,-2.66503601288768
"CFR - TR","XP_020628924.1",-16.7257646023188,11.9908951913239,-3.07165009648542,0.00596045796341343,0.855869820316577,-2.67410374544755
"CFR - TR","XP_020608184.1",-11.407751636121,17.1790964233636,-3.06182852205336,0.00609491141585288,0.855869820316577,-2.68606451983583
"CFR - TR","XP_020611120.1",16.3510557313461,12.4556847534937,3.05539208378365,0.00618461003020422,0.855869820316577,-2.69390109798233
"CFR - TR","XP_020605328.1",-13.9158761430681,15.9869733422762,-3.04710513340133,0.00630197878510132,0.855869820316577,-2.70398859571032
"CFR - TR","XP_020603486.1",-15.6774410421556,9.60163925186737,-3.04394502121059,0.00634730040312584,0.855869820316577,-2.70783466660602
"CFR - TR","tr|A0A1Q9C0Y8|A0A1Q9C0Y8_SYMMI",-15.3684012589224,11.6134978688493,-3.04290291198546,0.00636231505090438,0.855869820316577,-2.70910290325508
"CFR - TR","XP_020616781.1",-14.7749365633554,15.6312018792912,-3.03290708013736,0.0065080887514736,0.855869820316577,-2.72126564308536
"CFR - TR","XP_020604449.1",-15.0988154468888,16.084527812243,-3.01866532657079,0.00672136781702041,0.855869820316577,-2.73858793113914
"CFR - TR","XP_020623666.1",-1.25650103987801,26.578297196655,-3.00315063916418,0.0069613866760472,0.855869820316577,-2.75744880611089
"CFR - TR","XP_020616724.1",2.33703862673135,25.778575319258,3.0663089532651,0.00718917049947303,0.855869820316577,-2.77836119783858
"CFR - TR","XP_020614215.1",-11.2018646543034,18.127867392051,-2.97646497237684,0.0073936912074923,0.855869820316577,-2.78986434901283
"CFR - TR","XP_020623906.1",-15.7516475011263,15.7796556840119,-2.9752247854276,0.0074143987107196,0.855869820316577,-2.79136998835928
"CFR - TR","XP_020605053.1",-16.1442958397637,7.17815608642606,-2.96570915478917,0.00757515115000888,0.855869820316577,-2.80291976760024
"CFR - TR","XP_020608548.1",-2.61474286578364,24.6706825439894,-3.05153246355096,0.00757697890769125,0.855869820316577,-2.80651938484865
"CFR - TR","tr|A0A1Q9D090|A0A1Q9D090_SYMMI",-13.9851524665379,8.3425662556873,-2.96409501003449,0.00760275059022104,0.855869820316577,-2.80487850345247
"CFR - TR","XP_020609061.1",-14.8196149431855,9.72548804635578,-2.96140860888886,0.00764889877206351,0.855869820316577,-2.80813810014929
"CFR - TR","tr|A0A1Q9EZ87|A0A1Q9EZ87_SYMMI",-15.2422573476646,6.75403240652664,-2.96137944256193,0.00764940128082112,0.855869820316577,-2.8081734875857
"CFR - TR","XP_020625347.1",11.5521594359402,3.30061698169721,2.95797144774689,0.0077083371847069,0.855869820316577,-2.81230808837253
"CFR - TR","XP_020623139.1",-16.2684382245146,7.87315747613682,-2.95701162456851,0.0077250145413796,0.855869820316577,-2.81347243985959
"CFR - TR","XP_020616156.1",-15.1710183669952,9.15873836138725,-2.95670993122026,0.0077302637677518,0.855869820316577,-2.81383841068414
"CFR - TR","tr|A0A1Q9CWV0|A0A1Q9CWV0_SYMMI",-14.0474856758121,6.06724957977459,-2.95559919977141,0.00774961922038217,0.855869820316577,-2.81518574746883
"CFR - TR","tr|A0A1Q9CV39|A0A1Q9CV39_SYMMI",-14.6367155874884,6.98221279164948,-2.93865781649183,0.00805068025303509,0.855869820316577,-2.83572751503897
"CFR - TR","XP_020609051.1",-15.0585228898985,6.67695214381739,-2.92291492148256,0.00834050123937361,0.855869820316577,-2.85480133712974
"CFR - TR","tr|A0A1Q9DPW8|A0A1Q9DPW8_SYMMI",-13.5941261096017,6.30001256500435,-2.91851489826965,0.00842328030892108,0.855869820316577,-2.86012967947813
"CFR - TR","XP_020623519.1",-15.4671818412836,6.92538956937573,-2.91820613646835,0.00842911868570951,0.855869820316577,-2.86050353953137
"CFR - TR","XP_020631608.1",-14.244145016747,6.78441138409961,-2.91430527335584,0.00850321568914807,0.855869820316577,-2.86522633989881
"CFR - TR","XP_020630922.1",-15.3387389839962,12.5291705492131,-2.91187244700142,0.00854974359655278,0.855869820316577,-2.86817129943439
"CFR - TR","XP_020600470.1",-17.0648670438623,14.4349594562095,-2.91120497062417,0.00856255178976057,0.855869820316577,-2.86897922112561
"CFR - TR","XP_020611026.1",-15.1189258177947,7.3502329933484,-2.89618803353923,0.00885562867942255,0.855869820316577,-2.88714838496767
"CFR - TR","XP_020618014.1",-11.7427959908762,15.9236615019024,-2.89281067899358,0.00892285617301212,0.855869820316577,-2.89123266058767
"CFR - TR","XP_020617692.1",-13.5747577770552,6.30597205918799,-2.88874223236746,0.0090044903314208,0.855869820316577,-2.89615167212462
"CFR - TR","XP_020632212.1",15.6835929793991,6.08823706178111,2.88802733830126,0.00901890861798468,0.855869820316577,-2.89701590969224
"CFR - TR","tr|A0A1Q9C072|A0A1Q9C072_SYMMI",-16.8223613868091,13.4296039200419,-2.8823657028537,0.00913387946927191,0.855869820316577,-2.90385905108825
"CFR - TR","XP_020615745.1",12.6243466055873,16.8084564440946,2.88143015568892,0.00915301241882082,0.855869820316577,-2.90498962292898
"CFR - TR","XP_020601625.1",-12.9783667638171,5.94086778330379,-2.88124163671472,0.00915687248419422,0.855869820316577,-2.9052174333707
"CFR - TR","XP_020615758.1",-14.5947496613435,7.05902208294243,-2.87222530934577,0.00934332152509414,0.855869820316577,-2.91611007175346
"CFR - TR","tr|A0A1Q9C9T3|A0A1Q9C9T3_SYMMI",-14.8587539216548,6.67700334997931,-2.86991136606614,0.00939175518444636,0.855869820316577,-2.91890462729467
"CFR - TR","XP_020621485.1",-15.9453188688658,12.7607338318317,-2.86923401553879,0.00940597841531819,0.855869820316577,-2.91972259320893
"CFR - TR","XP_020621349.1",-11.5435794857359,18.8298184938881,-2.93991147563316,0.00947419970716177,0.855869820316577,-2.92410750527584
"CFR - TR","XP_020611381.1",-12.9866505342784,16.4567289226077,-2.86319191845174,0.00953376871354197,0.855869820316577,-2.92701754840466
"CFR - TR","XP_020600936.1",-17.3458413926079,9.23121745202181,-2.8508005546976,0.00980106726002606,0.855869820316577,-2.94196996725946
"CFR - TR","XP_020627341.1",-14.4923345175427,14.9209953640658,-2.84770756567213,0.00986889773250742,0.855869820316577,-2.94570043001556
"CFR - TR","XP_020628888.1",-1.26177333526653,26.3185338597324,-2.84369444580241,0.00995757685454398,0.855869820316577,-2.95053958170662
"CFR - TR","XP_020616696.1",-14.249813226762,6.91552131299393,-2.82665840998023,0.0103425855051682,0.855869820316577,-2.97106826792202
"CFR - TR","XP_020608205.1",2.73132181624842,23.5455108249772,2.8968434390495,0.0104018778298348,0.855869820316577,-2.97360519692546
"CFR - TR","tr|A0A1Q9DVJ7|A0A1Q9DVJ7_SYMMI",-16.6656443962819,8.82297597702483,-2.82387336975245,0.0104068647952003,0.855869820316577,-2.97442209483483
"CFR - TR","XP_020615324.1",-17.2221449408593,9.18741933321043,-2.82350004553846,0.0104155101605922,0.855869820316577,-2.97487161517276
"CFR - TR","XP_020605641.1",15.3845408949649,8.35803903173002,2.81222796947401,0.01067980224897,0.855869820316577,-2.98843897564449
"CFR - TR","XP_020613634.1",-14.1938938922308,13.8213474042645,-2.81165139953544,0.0106934916648946,0.855869820316577,-2.98913266783955
"CFR - TR","XP_020632153.1",-2.45841862437466,21.9209660909455,-2.81105709362519,0.0107076197231989,0.855869820316577,-2.98984766977486
"CFR - TR","XP_020627558.1",-14.4892461212403,6.55788094230154,-2.81081873290036,0.0107132911292455,0.855869820316577,-2.99013443025706
"CFR - TR","XP_020619701.1",-1.26906798727999,24.9191148190959,-2.80357332379091,0.0108870591339336,0.855869820316577,-2.99884875644801
"CFR - TR","XP_020632198.1",-15.0571386367667,9.77632393178029,-2.80204714182756,0.010924003389714,0.855869820316577,-3.0006837852962
"CFR - TR","XP_020622042.1",-1.90482435491082,21.6481004363524,-2.8015522645339,0.010936008547092,0.855869820316577,-3.00127876604348
"CFR - TR","XP_020612977.1",-15.7672230862564,11.1175277484892,-2.79420102016383,0.0111158309487507,0.855869820316577,-3.01011453148861
"CFR - TR","tr|A0A1Q9C5R6|A0A1Q9C5R6_SYMMI",-13.6237385028143,8.59160015174626,-2.79309387822346,0.0111431565623135,0.855869820316577,-3.0114448450497
"CFR - TR","tr|A0A1Q9CE32|A0A1Q9CE32_SYMMI",14.260966182932,13.2980092934293,2.79214197493455,0.0111667019262833,0.855869820316577,-3.01258854211668
"CFR - TR","XP_020615077.1",-14.1812375737585,6.43751650695277,-2.79020642850455,0.011214724198489,0.855869820316577,-3.01491382607649
"CFR - TR","XP_020609564.1",-14.8661434514502,9.90151554332768,-2.7771625450564,0.0115435259890212,0.855869820316577,-3.03057551761147
"CFR - TR","XP_020620020.1",-12.7305825348194,14.3928121806719,-2.77641775500263,0.0115625749085551,0.855869820316577,-3.03146931932468
"CFR - TR","XP_020621520.1",-12.9176201506005,6.20854607763211,-2.77617805047197,0.0115687120168956,0.855869820316577,-3.03175697129204
"CFR - TR","XP_020606749.1",-12.6554585073828,6.02952136954876,-2.77150324816664,0.0116890225792852,0.855869820316577,-3.0373658115736
"CFR - TR","XP_020602476.1",-14.3732148167269,5.13329100597391,-2.76611957884791,0.0118290536499432,0.855869820316577,-3.04382265779216
"CFR - TR","XP_020606451.1",-14.4749454976619,13.9142630124538,-2.75634167802834,0.0120874764157345,0.855869820316577,-3.05554274313966
"CFR - TR","XP_020620998.1",-12.6039597803408,13.9818852600884,-2.7547769786492,0.012129325996158,0.855869820316577,-3.05741739775229
"CFR - TR","XP_020615853.1",-13.1236311255497,8.15841943935519,-2.75296902649243,0.012177853402157,0.855869820316577,-3.05958319984255
"CFR - TR","XP_020612818.1",-1.50001504264997,28.126097564105,-2.75574174321169,0.0124119631539587,0.855869820316577,-3.06937884668883
"CFR - TR","XP_020607216.1",-14.9892148878305,7.83589808887948,-2.73630773101994,0.0126338421336838,0.855869820316577,-3.07952733069906
"CFR - TR","XP_020608458.1",14.5940443475305,10.849662843529,2.73225647189923,0.0127471471544477,0.855869820316577,-3.08437267768502
"CFR - TR","tr|A0A1Q9CHP1|A0A1Q9CHP1_SYMMI",-15.2477275746286,12.5750820255013,-2.73212295332379,0.0127508977779897,0.855869820316577,-3.08453233921957
"CFR - TR","tr|A0A1Q9C530|A0A1Q9C530_SYMMI",-8.35906711903649,18.7253728120999,-2.73112278072084,0.0127790266595362,0.855869820316577,-3.08572828867406
"CFR - TR","tr|A0A1Q9EL88|A0A1Q9EL88_SYMMI",-8.48454841848078,18.4486313945727,-2.72923437358426,0.0128322971826786,0.855869820316577,-3.08798606307197
"CFR - TR","XP_020620975.1",-14.2988816027148,8.04782444431741,-2.72466374397919,0.0129621061860524,0.855869820316577,-3.09344919705253
"CFR - TR","XP_020615086.1",-13.4478288953616,15.0644824831738,-2.72213760322656,0.0130343847512453,0.855869820316577,-3.09646770019778
"CFR - TR","XP_020618111.1",14.7240420083768,6.79205627473889,2.71830252185859,0.0131448474319584,0.855869820316577,-3.10104900960812
"CFR - TR","XP_020615424.1",-15.5804052187797,9.64026121475151,-2.71556877210559,0.0132241304661232,0.855869820316577,-3.10431376036432
"CFR - TR","XP_020612420.1",-14.0810275932554,13.4267835915156,-2.71234756414514,0.0133181334154784,0.855869820316577,-3.10815965183068
"CFR - TR","XP_020623711.1",-16.1580079650316,12.3198990007866,-2.708200872391,0.0134400786743759,0.855869820316577,-3.11310889898721
"CFR - TR","XP_020625591.1",13.1941270799653,5.68696531152007,2.70360647687273,0.0135764275358612,0.855869820316577,-3.11859037065458
"CFR - TR","XP_020628959.1",-9.85212759919265,15.9421233220021,-2.70071967892876,0.0136627701477303,0.855869820316577,-3.12203339155819
"CFR - TR","XP_020603885.1",-2.66521202205431,21.8633983519102,-2.70107617998983,0.013681554133436,0.855869820316577,-3.12271558259703
"CFR - TR","XP_020625122.1",-15.2774487752996,12.206801606783,-2.69706282008241,0.0137728930695689,0.855869820316577,-3.1263935588963
"CFR - TR","XP_020619180.1",2.62143583121992,21.2594813182155,2.69660157241483,0.0137868427720461,0.855869820316577,-3.12694341364812
"CFR - TR","XP_020631635.1",-8.76402000969645,18.6127618694367,-2.69368907904756,0.0138752364865024,0.855869820316577,-3.1304148716911
"CFR - TR","XP_020611785.1",12.3225467887571,15.6397475631144,2.69200703617688,0.0139265308100781,0.855869820316577,-3.13241931002456
"CFR - TR","tr|A0A1Q9DT12|A0A1Q9DT12_SYMMI",-13.1086925441124,4.68167590861158,-2.68430574352938,0.0141636886719503,0.855869820316577,-3.14159272627871
"CFR - TR","XP_020602000.1",-15.1633707602757,15.3219353000238,-2.67889847309411,0.0143324853613839,0.855869820316577,-3.14802967298196
"CFR - TR","XP_020604344.1",15.7992706768404,11.5517995141496,2.67255885377892,0.0145328143075078,0.855869820316577,-3.15557231820645
"CFR - TR","XP_020616513.1",2.285849814703,22.4475020606749,2.6718738316836,0.0145546187705107,0.855869820316577,-3.1563870590859
"CFR - TR","XP_020616062.1",-10.377095601337,17.8648130208171,-2.66609231926606,0.0147398843183494,0.855869820316577,-3.16326124384603
"CFR - TR","XP_020624168.1",-12.840750397984,6.69757139892028,-2.66573440052767,0.0147514267300109,0.855869820316577,-3.16368668079574
"CFR - TR","XP_020616053.1",-12.5588779388414,9.19229949592786,-2.65859865751627,0.014983338724693,0.855869820316577,-3.17216541713881
"CFR - TR","XP_020611612.1",-12.6769251102459,4.52747325365924,-2.65407083669586,0.0151322779718578,0.855869820316577,-3.1775423161172
"CFR - TR","tr|E0WED8|E0WED8_9DINO",-1.66031615418157,23.4528317041485,-2.64571900207349,0.0154106868135607,0.855869820316577,-3.18745395589777
"CFR - TR","XP_020630979.1",-13.6574534722849,15.5877759045534,-2.642782050929,0.0155097362629657,0.855869820316577,-3.19093743457092
"CFR - TR","XP_020613085.1",-1.84801151898043,23.4511728447884,-2.64148785008714,0.0155535743063061,0.855869820316577,-3.19247213877715
"CFR - TR","XP_020616966.1",-11.7071425899618,5.7152491202889,-2.63626099852501,0.0157318162857749,0.855869820316577,-3.19866823678319
"CFR - TR","XP_020618767.1",-11.6390953097337,14.4291188330396,-2.63401949236587,0.0158088442770383,0.855869820316577,-3.20132437781231
"CFR - TR","XP_020604584.1",-12.381193519117,4.42185482825609,-2.62485828608783,0.0161273831234576,0.855869820316577,-3.21217379024528
"CFR - TR","XP_020603899.1",-13.7818147787551,13.7857026559178,-2.61819056543934,0.0163630231031509,0.855869820316577,-3.22006364532521
"CFR - TR","XP_020622887.1",-8.31673134056232,18.1894232485974,-2.6173003714898,0.0163947277307156,0.855869820316577,-3.22111658033582
"CFR - TR","XP_020627918.1",14.7446017720147,10.1716586330104,2.61068724858879,0.0166320783260103,0.855869820316577,-3.22893553162318
"CFR - TR","XP_020619331.1",-12.0966791530368,4.32024255465599,-2.6103115481341,0.0166456593914982,0.855869820316577,-3.22937956925262
"CFR - TR","tr|A0A1Q9CKW1|A0A1Q9CKW1_SYMMI",-12.0918256984546,4.31850917801949,-2.60907602868387,0.0166903955637715,0.855869820316577,-3.2308396930126
"CFR - TR","XP_020612502.1",-1.47078578406987,22.8461526544161,-2.6084584002446,0.0167128013911008,0.855869820316577,-3.23156952623493
"CFR - TR","XP_020626696.1",-1.34529652026957,27.001514571115,-2.6015584496024,0.0169650485732515,0.855869820316577,-3.23971964459885
"CFR - TR","XP_020626393.1",-11.9936630013193,4.28345107189976,-2.60070145629725,0.0169966278279243,0.855869820316577,-3.24073148092263
"CFR - TR","XP_020608752.1",-13.3269857580683,20.9261634614158,-2.79681075059031,0.0170276459704516,0.855869820316577,-3.22963016614281
"CFR - TR","XP_020609999.1",1.75139074966997,23.0439464001462,2.59826133177096,0.0170868475155733,0.855869820316577,-3.2436119661204
"CFR - TR","XP_020606972.1",-12.0968092788658,4.32028902816636,-2.59482671804837,0.0172146019371427,0.855869820316577,-3.24766508999711
"CFR - TR","XP_020626911.1",14.0567258270796,9.68414115020158,2.59405707263482,0.0172433529858537,0.855869820316577,-3.24857312134115
"CFR - TR","XP_020628569.1",13.7200590014897,6.49939962302945,2.59246023742102,0.0173031491168884,0.855869820316577,-3.25045682566653
"CFR - TR","XP_020623920.1",-1.84932831662211,23.5688194724634,-2.59241153241275,0.0173049760233116,0.855869820316577,-3.25051427515904
"CFR - TR","XP_020614574.1",-11.8671021703199,4.23825077511424,-2.5899368320457,0.017398040671803,0.855869820316577,-3.25343286866973
"CFR - TR","tr|A0A1Q9CGX8|A0A1Q9CGX8_SYMMI",-2.47659766787649,24.1377249838853,-2.6573432256554,0.0174555435489154,0.855869820316577,-3.24891331838472
"CFR - TR","tr|A0A1Q9E5B5|A0A1Q9E5B5_SYMMI",-11.7331814731846,16.8840821142552,-2.58704589457471,0.0175073556024518,0.855869820316577,-3.25684132936117
"CFR - TR","XP_020606683.1",-11.8012452561374,4.21473044862049,-2.58659254231624,0.0175245567675784,0.855869820316577,-3.25737573764018
"CFR - TR","XP_020618063.1",-8.7123509842323,18.7613709713718,-2.59762102175738,0.0175349960920148,0.855869820316577,-3.2565060123691
"CFR - TR","tr|A0A1Q9CJL1|A0A1Q9CJL1_SYMMI",14.7989694114758,7.63800187553158,2.58535835950556,0.0175714650171435,0.855869820316577,-3.25883044385187
"CFR - TR","tr|A0A1Q9DSM1|A0A1Q9DSM1_SYMMI",-15.3205453572771,12.4383895504098,-2.58464841068435,0.0175985019726842,0.855869820316577,-3.25966715364414
"CFR - TR","XP_020605550.1",-14.1816457806892,10.34700077236,-2.58448374526965,0.0176047785145307,0.855869820316577,-3.2598612103181
"CFR - TR","XP_020615450.1",-12.8240666681329,8.3146771486023,-2.58193067486953,0.017702363861735,0.855869820316577,-3.26286951393503
"CFR - TR","XP_020613564.1",-8.67070939550373,17.55354010122,-2.58005234680923,0.0177744836575182,0.855869820316577,-3.26508220225846
"CFR - TR","XP_020611634.1",-11.6311610170158,4.15398607750564,-2.57225231797161,0.0180769409137994,0.855869820316577,-3.2742655871086
"CFR - TR","XP_020608525.1",-2.50968243646771,20.4384985792023,-2.57214723038278,0.01808104870757,0.855869820316577,-3.27438925556577
"CFR - TR","tr|A0A1Q9DM51|A0A1Q9DM51_SYMMI",-14.7611776526253,12.2607670515704,-2.57076553609772,0.0181351398366868,0.855869820316577,-3.27601511062669
"CFR - TR","XP_020613090.1",-12.1226585520924,16.0232368509913,-2.56996999495882,0.0181663530308676,0.855869820316577,-3.27695111374863
"CFR - TR","XP_020614852.1",13.1300924295232,7.51814799472298,2.56963363638978,0.0181795653134018,0.855869820316577,-3.27734683411587
"CFR - TR","tr|A0A1Q9CR05|A0A1Q9CR05_SYMMI",-11.5862680322489,4.13795286866033,-2.56735727927606,0.018269219297094,0.855869820316577,-3.28002452111224
"CFR - TR","XP_020611545.1",-12.9427168011913,5.21456882504149,-2.56343642481788,0.0184246173039675,0.855869820316577,-3.28463495491071
"CFR - TR","XP_020606472.1",-11.5469552089933,4.12391257464048,-2.56269855233541,0.018454000554243,0.855869820316577,-3.28550236174461
"CFR - TR","XP_020632595.1",-11.5463649104027,4.12370175371524,-2.56175493202343,0.018491641214772,0.855869820316577,-3.28661152510054
"CFR - TR","XP_020601286.1",-11.584296765249,4.13724884473179,-2.56099233202787,0.0185221137733803,0.855869820316577,-3.28750782022976
"CFR - TR","XP_020627039.1",12.7352319832756,16.3572507968213,2.55983357127555,0.0185685068132954,0.855869820316577,-3.2888695733769
