"","Acerv20","Acerv50","Acerv53","Acerv56","Acerv51","Acerv34","Acerv31","Acerv49","Acerv52"
"tr|A0A1Q9DGK8|A0A1Q9DGK8_SYMMI",0,9.95236655019975,10.0255626409891,0,0,0,0,10.6112916301592,0
"tr|A0A1Q9F258|A0A1Q9F258_SYMMI",0,0,0,20.9247737366149,9.75955415270801,17.9085392191396,9.56509547841162,21.3124222600513,18.0942993774052
"FUN_020169-T1",0,19.158838096061,9.44248917500686,17.9678115622679,0,0,0,0,0
"FUN_002046-T1",21.6676017107334,23.5388517383676,23.5364455547286,24.4477583430053,23.868468765462,21.185376958046,21.3280875160547,23.7262197783874,22.9383103758821
"FUN_022085-T1",21.2506199724274,20.7056034541997,0,22.1940581902166,19.441488358462,0,0,20.5818126280673,20.1006803027788
"tr|A0A1Q9ELX2|A0A1Q9ELX2_SYMMI",0,21.3576365836541,20.8965659627652,20.9957275595971,21.3277305597372,20.1657412147354,20.7684866916896,22.4521583784844,21.6872342756886
"tr|A0A1Q9D303|A0A1Q9D303_SYMMI",0,9.58025949074091,0,8.66105649939195,9.42723485142662,16.0435827168128,0,0,0
"FUN_020672-T1",9.30078928646401,9.32874820131611,0,0,0,0,0,0,0
"FUN_013260-T1",23.5302871129814,24.3341401843608,23.5920504731487,24.2596690894252,22.1528882118305,20.5136341171772,17.9527951793566,21.9679845200267,22.1132757482177
"FUN_025626-T1",0,24.3697896147499,24.3692082411651,25.2027372170968,23.9742721352677,22.485941553118,23.3499483078029,25.4509504265776,24.6727874987191
"tr|A0A1Q9CQA0|A0A1Q9CQA0_SYMMI",0,0,7.99586056202543,9.00249150449444,17.0085597196948,0,0,0,0
"FUN_021014-T1",0,18.6144760041706,17.1092014697274,19.499474813113,18.7374985761162,0,14.8583251335392,18.931448500937,17.7253462854213
"FUN_006295-T1",21.1931706452109,20.0304936227842,19.4595907797553,19.9340343971241,19.3447419960528,16.5378705483624,0,9.42421519528899,19.2123372612302
"FUN_015844-T1",23.0388275266231,22.8747084066861,23.0761272279915,23.394753057035,23.1890101136484,21.3687377042202,21.6818504864302,24.1379415720292,23.6415154379004
"tr|A0A1Q9C9W3|A0A1Q9C9W3_SYMMI",0,12.0331412276045,21.0424017515888,12.6190430255143,12.1738326132566,16.1373514205296,8.29028386689474,18.6266411708913,18.7633193665332
"FUN_019829-T1",21.8499781157409,22.7897046103604,20.8040219852773,22.1482670537687,19.8870653218879,15.7376434592931,0,20.3459512603282,18.3517803817879
"FUN_000179-T1",21.8223763903853,22.475706632996,22.6167870747288,23.4471810150563,22.7787338609525,17.7713411585222,18.7916598751001,23.3150089747322,21.9227415414642
"FUN_008585-T1",21.8523454778046,0,0,0,0,0,0,0,0
"tr|A0A1Q9DGR2|A0A1Q9DGR2_SYMMI",0,20.401312255049,8.69716016699724,0,0,0,19.7488027785317,10.3943372642312,0
"tr|A0A1Q9F298|A0A1Q9F298_SYMMI",0,0,0,20.0155826564785,0,20.459740779046,19.7750439295388,9.71616593905367,20.9643049048939
"FUN_020183-T1",0,23.2531405526128,21.8698544748805,23.6467797276616,19.6410832966983,0,0,20.5682721559466,18.9457724427966
"FUN_002047-T1",0,18.204641978936,0,9.70080122666016,0,0,0,0,0
"FUN_022086-T1",20.7405141462034,22.7274403458769,22.025788239029,22.8843179975597,22.3526995137387,20.5351472044495,20.8816909801136,23.313950426068,22.5194666108047
"tr|A0A1Q9EM07|A0A1Q9EM07_SYMMI",27.1866119386344,0,0,0,0,0,0,0,0
"tr|A0A1Q9D320|A0A1Q9D320_SYMMI",0,9.20827301503121,0,9.32233479485755,9.12091013199101,0,9.26386258087047,19.2910940822281,19.1587206195303
"FUN_020676-T1",0,9.32721137884601,8.51118932527032,18.5692497740707,0,0,0,8.78715262758251,0
"FUN_013261-T1",0,21.110293380576,19.9814115688744,21.9869692512025,19.8004690402878,15.0286831013777,0,19.0551433591563,18.7656519326051
"FUN_025631-T1",0,19.7242062101964,9.1260809212605,18.074893185974,15.7760477428529,0,0,0,0
"tr|A0A1Q9CQA5|A0A1Q9CQA5_SYMMI",0,18.1476985590418,9.31428150817219,19.5339138209828,8.45789885110608,15.7598361820309,8.5862577042382,18.8412093782947,0
"FUN_021018-T1",0,0,8.27473441665278,8.88895190851352,0,0,0,0,0
"FUN_006297-T1",20.8270051503385,23.3377298190834,23.618579761502,23.921223725891,22.7603562083541,23.1182166533758,20.0672026944763,8.94580583053422,22.2613813364634
"FUN_015845-T1",20.0180993318417,18.7547879950541,9.65929016027855,20.3059797865318,0,0,0,0,0
"tr|A0A1Q9C9W6|A0A1Q9C9W6_SYMMI",0,0,15.9468429780839,17.6070948026055,0,0,7.98472698872553,19.9276006491542,0
"FUN_019832-T1",19.5982775232204,0,0,0,0,0,0,0,0
"FUN_000181-T1",0,22.5640691564829,21.1638226330324,22.9259239528716,22.1240597257045,18.5039227651652,18.6812082752398,22.7387527136478,21.9181582602561
"FUN_008587-T1",0,26.7957915436595,26.6851916997808,26.6157213406994,26.0081406010534,24.9691568570739,25.0495831520644,26.9612346035742,26.2633914800329
"tr|A0A1Q9DGR5|A0A1Q9DGR5_SYMMI",10.1646315598341,10.1809274564736,0,0,0,0,0,11.1908687653151,21.1454452346655
"tr|A0A1Q9F2C1|A0A1Q9F2C1_SYMMI",20.5397463843947,21.3520725802121,19.8275304274841,20.9843095016561,20.2169244678846,19.3295708119178,19.5150194084408,22.3275005717456,21.4471301545347
"FUN_020193-T1",19.6753552517972,0,0,0,0,0,0,0,0
"FUN_002051-T1",0,24.0643102741015,23.9701962889176,24.180158499912,24.6649929539731,23.8036980678131,23.9562223085698,25.1702066641775,24.6924282593585
"FUN_022087-T1",0,20.4133569167057,9.84293815610255,21.3807073162131,19.801859753782,20.3084156943875,0,21.5047729213417,20.3884808801853
"tr|A0A1Q9EM22|A0A1Q9EM22_SYMMI",0,20.9077619608882,20.705365913151,10.6919768362694,0,0,0,22.0187136649578,20.9878059480784
"tr|A0A1Q9D342|A0A1Q9D342_SYMMI",9.9912273510229,20.8965713224087,18.9468843722785,19.4626396001185,9.42207243032304,0,0,19.7655940600813,18.6539681408569
"FUN_020691-T1",0,23.6081556958053,24.0844661644508,25.5174860079556,24.3729222767376,22.8378771605541,21.9821394715394,24.21650221592,23.2213471252977
"FUN_013267-T1",23.2035954588809,23.7796406224119,21.9619724509867,23.6524770715977,22.2367262484739,20.3580813120543,9.14121619205192,21.8210726772167,21.310580055292
"FUN_025632-T1",0,20.9206807149121,20.9560802842291,21.2763924190805,21.2042304893824,17.4286627745195,19.537745618304,20.0378612819279,19.9566413174914
"tr|A0A1Q9CQB8|A0A1Q9CQB8_SYMMI",21.6776678397692,23.7232321331219,22.3045412264165,22.8437565546648,22.3768802108397,23.155690826558,21.8424005800526,24.628555098612,23.9541228996664
"FUN_021022-T1",0,19.1890780437098,19.5194767091779,19.168391029575,9.70651745996193,17.1834124629061,0,21.2971899417295,19.9786895142287
"FUN_006300-T1",0,17.5976276815244,17.8110555774758,19.2052584636125,9.33012506526939,0,0,17.712129945469,18.1689903361083
"FUN_015846-T1",20.4846522453826,19.3873943339733,18.6494747162651,19.3034833920524,19.8765107669979,0,0,19.1047434293604,19.3310809466432
"tr|A0A1Q9C9Z2|A0A1Q9C9Z2_SYMMI",0,0,0,0,0,0,7.39014171936622,9.11238947070025,0
"FUN_019835-T1",11.1158785153172,25.10716057843,23.9301232291797,24.6396964875792,24.5516779487698,22.0925158561737,22.1399240836263,25.3928809699286,24.7183641243761
"FUN_000184-T1",25.6078613707716,26.2054163127162,25.7455129025553,26.5551364453861,25.8762316289029,24.3152121809415,24.3850132143581,26.6386283876707,25.8075415111671
"FUN_008595-T1",20.6212574400109,18.5886882546773,17.2327593674839,20.6890441401213,18.9147507139442,16.3784303393172,8.08030011218036,20.5836606424597,19.0285886838982
"tr|A0A1Q9DGV3|A0A1Q9DGV3_SYMMI",0,21.6131248678978,22.2345499932064,21.402050553018,22.0053558736237,22.173540206004,22.1035562142779,23.0091592049822,22.6318309360513
"tr|A0A1Q9F2F5|A0A1Q9F2F5_SYMMI",0,21.0606322641744,20.403207737363,21.8140800530751,21.6744749078812,19.5378288500567,9.33375503184789,21.5967623334178,19.8807837395403
"FUN_020220-T1",0,21.730807979541,10.3480851770884,11.0146067052276,21.847166231506,20.1740198625238,18.501975463,22.2796195597957,21.7769988036376
"FUN_002052-T1",0,9.4872058944224,0,8.32453684779854,0,0,0,0,0
"FUN_022088-T1",0,23.5413425675905,23.1372781505394,24.5106781626511,23.3536295873009,19.9967975710191,19.8088833863642,23.5729356265251,22.0024733968339
"tr|A0A1Q9EMA1|A0A1Q9EMA1_SYMMI",0,0,0,7.63956949380138,0,0,0,8.8397434860418,0
"tr|A0A1Q9D348|A0A1Q9D348_SYMMI",0,0,0,0,10.3852000785463,0,8.63942888599623,0,0
"FUN_020693-T1",0,21.6749482480377,21.5784873672475,21.5796498347974,20.6846549100194,0,0,22.0261448151087,19.7098965942442
"FUN_013268-T1",0,20.1159758916563,21.1024763267208,20.729999325931,20.6019070209595,19.2797125882014,20.0587726292166,21.393132254403,21.3830571795288
"FUN_025664-T1",0,18.5070938763376,8.87557260106429,20.1068838168303,19.8099857423111,0,17.1949825605752,20.7133976388458,19.7844000128003
"tr|A0A1Q9CQC0|A0A1Q9CQC0_SYMMI",0,0,11.1127345019356,11.6491203126499,10.9876666807656,0,11.9793171097116,24.4232537929508,23.134660227041
"FUN_021030-T1",23.2642195566798,23.7348232494595,23.7523865043073,24.3530726958645,23.5944129980124,21.3200948338169,20.4040346933431,24.2195885896019,23.1874183773312
"FUN_006306-T1",0,20.7897572491519,16.9782266563658,18.8184598972809,0,0,0,8.38464128800092,0
"FUN_015848-T1",30.3232302313937,27.2993150013543,25.9318087407703,26.8059585498357,25.2982796703191,22.6570591134951,21.4660750194284,25.2416315045653,24.2018178409645
"tr|A0A1Q9CA13|A0A1Q9CA13_SYMMI",20.9104620060785,10.4425104078458,10.6308055891102,0,0,0,0,10.3478303741554,0
"FUN_019847-T1",0,20.9539826651725,11.1398439685673,0,22.1250325765057,0,10.9218986257028,0,0
"FUN_000186-T1",0,21.0213906582457,21.5184229067163,0,0,20.5260225284829,0,0,0
"FUN_008597-T1",0,11.9577143662153,11.8197675672496,12.3691010075075,0,0,21.1974336024986,0,23.5146063135059
"tr|A0A1Q9DGX7|A0A1Q9DGX7_SYMMI",0,9.33858969154895,17.6747433849645,20.8424146424735,21.0519645682875,18.2694326275351,18.6343118977347,21.6810290873491,21.4128318564348
"tr|A0A1Q9F2G8|A0A1Q9F2G8_SYMMI",0,10.6086336435178,0,10.1533740806228,0,0,0,0,0
"FUN_020261-T1",20.8948040982532,24.2496180440165,23.4316679239322,24.4283556895148,23.7212473101731,21.0319347076118,21.4373535724936,24.4549524744376,23.9957030701676
"FUN_002053-T1",0,20.6464633685095,17.790246664757,20.6594071553394,8.74518650569883,15.2036156537574,0,16.7650200613491,0
"FUN_022094-T1",0,22.8420951847289,19.7267476694012,22.2527243557034,17.2111593685924,0,8.94029697012495,21.6215497546781,19.915685389304
"tr|A0A1Q9EMA9|A0A1Q9EMA9_SYMMI",0,9.70680673414364,18.5203319373958,18.2369958193193,17.8006800932531,18.0995481479719,9.17470325266168,19.8485104809147,20.1007123803897
"tr|A0A1Q9D382|A0A1Q9D382_SYMMI",0,22.1326491878016,21.4276826181231,22.3757060679858,22.1620583245792,20.9699914056382,20.8782904480963,23.0859424588409,22.3214109535709
"FUN_020696-T1",21.9403820277732,24.2602630484596,23.582855414569,24.4737023193278,21.7233033104095,21.3651626228063,18.2133652990308,22.8780613265303,21.7890643393438
"FUN_013269-T1",19.9838731652467,10.1968947490798,19.3699583282523,20.9938961652158,21.1806729441035,18.850232629396,18.4413314935994,21.9984608717356,21.8977372752228
"FUN_025675-T1",27.6028046609904,27.9271258218949,27.9329945440276,28.558737199223,28.0441452563245,26.6312894104357,26.9319474701458,28.6261702609408,28.3726167072032
"tr|A0A1Q9CQF6|A0A1Q9CQF6_SYMMI",12.3456818091667,11.3316801326115,18.4043495496561,12.8019969697919,11.7270633438668,0,20.9695531559703,0,0
"FUN_021035-T1",0,20.7439762993508,19.7218946727444,20.856454925211,19.7503572860892,0,0,8.43333158267709,16.5500703635341
"FUN_006313-T1",18.0600715241479,22.1314530939643,21.6540505189639,22.9929453744775,21.8702167361157,20.6908786801351,21.5280230671213,22.6860367053596,22.604790511602
"FUN_015851-T1",0,19.1805248538475,8.52343943418488,19.2819488062052,19.3297364339396,0,18.720429726095,19.9966531655662,20.0822595121791
"tr|A0A1Q9CA47|A0A1Q9CA47_SYMMI",0,8.53238716799373,0,0,0,16.5303148854784,18.3436796391543,19.0333749956121,19.3159522025534
"FUN_019894-T1",20.88377717622,21.8697362860157,21.8690155723217,22.5633120217116,22.1962862841671,20.9904537175978,20.7688698547302,22.2124805279332,22.4568559600597
"FUN_000187-T1",0,21.2995718664242,21.0030013068882,0,0,21.1535081194449,0,0,0
"FUN_008599-T1",0,16.6903155435395,0,8.65437837267977,17.9696599242053,0,0,0,0
"tr|A0A1Q9DGY5|A0A1Q9DGY5_SYMMI",10.3132471073283,10.0027636199341,0,0,0,0,0,0,0
"tr|A0A1Q9F2I4|A0A1Q9F2I4_SYMMI",0,0,9.89494271227926,9.8150633372225,10.4200374238858,0,0,0,20.1723115215064
"FUN_020273-T1",0,20.7729455600615,22.2354125755121,23.1578403520307,22.1640635291205,22.4617144915861,21.2056248938395,23.3570792110922,22.6825825297325
"FUN_002054-T1",24.928328938017,25.0476268706044,23.5840761295631,24.4094445964601,23.6003638899638,21.2551121549064,20.8599121915968,22.9969079505527,22.7010866511798
"FUN_022096-T1",0,26.4400301779716,25.5088975473321,25.9815034423824,25.7709992610904,23.8661380033544,22.4634780405758,24.8146992940442,24.2774830097199
"tr|A0A1Q9EMB2|A0A1Q9EMB2_SYMMI",0,18.0609623601457,0,7.76891252962091,16.5664969834595,0,0,0,15.2774327085901
"tr|A0A1Q9D3A2|A0A1Q9D3A2_SYMMI",22.4096559893637,11.4563819124127,11.1949622929177,11.1941480717032,0,0,0,10.6412877393105,0
"FUN_020700-T1",0,22.3019857697105,21.0857361335822,21.8925642215246,21.2472634605016,0,0,9.60205987692685,18.9758955362233
"FUN_013270-T1",22.6961618983374,21.426981815111,20.3078697744973,22.8171179510717,20.9800113328582,19.92549793862,18.3288709964862,23.094930614452,20.83734381918
"FUN_025684-T1",0,0,0,0,0,22.1848623312687,0,0,0
"tr|A0A1Q9CQG9|A0A1Q9CQG9_SYMMI",21.8875538927699,20.8639938133384,0,20.5872532689374,21.1170501669888,0,0,20.1863082813547,0
"FUN_021037-T1",0,25.6817738113372,25.6807974893718,26.3722425074992,25.9228848736518,24.6531853397116,24.4409101065371,26.4331510823027,25.8676790568298
"FUN_006321-T1",9.24294805802925,19.6405611984155,17.1821906518794,9.66360197239765,19.0508403959654,0,0,19.4435951002234,0
"FUN_015853-T1",22.9697455625971,27.3370009910145,27.0872120476823,27.804682698675,26.7723427269195,25.2588593174699,24.5630211015252,27.2993160462795,26.6352354936965
"tr|A0A1Q9CAD0|A0A1Q9CAD0_SYMMI",0,23.8078781734562,23.7316350785931,23.2775216655196,22.8445386113064,21.3204860222018,20.3046103843801,23.1889773250881,22.8866397252943
"FUN_019901-T1",22.109440923345,25.4404582068633,25.1678124535663,25.8584428455645,25.5957885041192,23.6584227777636,23.7664017081422,25.5746809932764,25.3105188647001
"FUN_000188-T1",0,10.2727862784093,20.6543227262749,0,0,0,0,0,0
"FUN_008601-T1",0,19.6761855624293,17.2047715923305,9.0896654233789,0,0,0,0,0
"tr|A0A1Q9DGZ0|A0A1Q9DGZ0_SYMMI",0,19.7649024567203,20.2694432902064,20.6560073531329,19.7526500995889,19.355439283282,19.4081243394961,20.9979894778088,20.4242944565123
"tr|A0A1Q9F2I6|A0A1Q9F2I6_SYMMI",9.98014028477293,21.4196981453372,19.8301275735613,21.1119170711536,0,18.8457687376141,0,19.5224602531493,18.4078610740642
"FUN_020284-T1",0,18.6335370351785,19.4267824958773,19.8314512169888,9.37349986073435,16.2643326345235,0,22.7363280450827,21.0731197270215
"FUN_002061-T1",0,25.4537730710963,24.5805586292724,25.3260563566888,25.5997066316546,25.2318754020162,24.5004384620129,25.4373420147856,25.4814225619634
"FUN_022098-T1",0,21.9374117515097,20.1428234934165,20.70661179001,20.7762927336516,0,0,0,18.1181756137095
"tr|A0A1Q9EMD8|A0A1Q9EMD8_SYMMI",0,18.9901326636203,18.4448501638186,19.8825742383097,18.0453205342431,17.8642405639579,16.3320792250176,19.3618207218126,0
"tr|A0A1Q9D3B6|A0A1Q9D3B6_SYMMI",0,0,0,0,22.0041768616685,0,0,0,0
"FUN_020705-T1",25.5881835044656,0,0,0,0,0,0,0,0
"FUN_013272-T1",0,18.859481470895,8.7716858624496,20.5519841081007,0,0,0,19.0611277807566,0
"FUN_025689-T1",0,18.2389951563777,0,16.7243661465886,0,0,17.387434173766,19.4269208442837,19.2184520821842
"tr|A0A1Q9CQI8|A0A1Q9CQI8_SYMMI",19.2160100222336,22.4897906660084,21.375309785025,22.9341390534296,23.2898790896184,21.9452702162477,22.6562741014625,24.3513506322894,23.7775905379486
"FUN_021040-T1",0,24.881238143274,24.4513485459488,25.6002059035519,24.7941082504034,23.4910352972828,23.7013213998402,25.968453851118,25.2513852144337
"FUN_006324-T1",23.421795989069,24.1874183224289,23.6580437945214,24.595038130577,22.9406173652515,22.597416317919,21.430772633994,24.0051665759861,23.1885491562225
"FUN_015856-T1",0,23.3822898646088,24.7763455270392,24.2549624722944,24.5208800298173,22.5834585887617,25.0602211660955,27.0319196887831,26.5873867796288
"tr|A0A1Q9CAD5|A0A1Q9CAD5_SYMMI",21.971071377129,24.293715506445,23.597846871821,24.2121586442803,24.2722678833912,23.0695213898216,23.8595877633275,25.2939553657775,25.0387710373908
"FUN_019903-T1",21.8899652735461,25.1131660917774,23.6578186674431,24.4130662019906,22.4380242958272,19.4800860813207,0,22.9894509859621,21.8917989042322
"FUN_000189-T1",0,21.635296950612,22.1320872271863,0,0,20.0256978690288,0,0,0
"FUN_008602-T1",23.0280441227967,22.5181578131107,21.4900269439558,22.8093846435658,21.6953759047135,20.1214404320157,19.7899406525385,22.7856443482779,21.6776022300405
"tr|A0A1Q9DH02|A0A1Q9DH02_SYMMI",0,9.6780959392877,9.92925537337475,20.0478748679274,19.0411442529469,17.929784295345,0,20.2652387760907,18.2736726866744
"tr|A0A1Q9F2I7|A0A1Q9F2I7_SYMMI",0,19.8320360204581,19.5862748609187,19.8301437159006,19.8794673281336,20.6788193200564,20.2038510282982,21.8336741814005,20.637343926727
"FUN_020382-T1",0,20.7193131204308,9.07265015555412,21.1272329190248,18.2220597951892,20.286924317607,17.4563720188021,21.8574461885623,21.2780098246345
"FUN_002063-T1",28.4618085835006,26.7421608105336,27.1714445213415,28.289381987264,27.4388023855789,27.6347869663423,26.9390586466475,28.6273076493865,28.0083841717183
"FUN_022102-T1",0,18.2338127147823,15.9700415888294,22.320943361748,19.8750272093479,0,0,0,0
"tr|A0A1Q9EMG6|A0A1Q9EMG6_SYMMI",20.09770518521,0,0,21.8731735720236,0,0,0,21.1656862552316,18.6304484460626
"tr|A0A1Q9D3F8|A0A1Q9D3F8_SYMMI",0,20.3876605333139,10.0822503250247,18.661616748231,10.5237773177081,0,0,17.8786927272136,0
"FUN_020709-T1",0,23.0104690390091,19.717688774394,19.4074001720073,18.8246533281666,0,0,21.0205693255267,19.7701266919806
"FUN_013273-T1",0,20.5408359403652,19.7550169328152,21.2637104479632,20.5260990420389,0,7.90396672697876,20.5784796909292,19.7957305408942
"FUN_025700-T1",26.012892125561,26.7798835420811,25.5548793780648,26.9822033944379,24.4761186468035,23.9074986898126,20.1408343839628,25.8297216076716,24.9109469345433
"tr|A0A1Q9CQQ6|A0A1Q9CQQ6_SYMMI",24.039539800824,0,0,0,0,0,0,0,0
"FUN_021041-T1",0,19.3706755807772,18.5885880791349,19.0377975118048,19.3247142383066,16.9030227308909,0,9.67272319858863,17.6617154794408
"FUN_006328-T1",0,22.4464800801421,22.2349750642394,23.2472393302693,22.3575242424743,21.2887269812006,20.5306218784231,23.5335301653697,22.348732746055
"FUN_015858-T1",0,18.8005157671505,21.2323189302868,22.1884104584596,21.0029134313967,18.6341055506728,9.23486661137946,22.4437547424473,20.458679952481
"tr|A0A1Q9CAF3|A0A1Q9CAF3_SYMMI",0,9.63400710777279,0,0,0,0,0,0,0
"FUN_019904-T1",0,19.9277249330943,18.0895978467359,20.2964132151833,19.0257246577498,0,0,9.74504643869417,16.7849542845384
"FUN_000192-T1",24.128741579068,22.1628597348085,21.8697988251637,21.8830288596975,22.4559501135892,21.4224831598453,21.7345008949981,24.3075075766558,23.3386222803887
"FUN_008603-T1",0,23.0757078805252,22.9371435049469,23.0686397986913,23.0754060475067,21.72791754708,21.1943327278102,23.5410776475093,23.1098547198205
"tr|A0A1Q9DH19|A0A1Q9DH19_SYMMI",0,0,0,0,0,0,0,9.13057228488833,0
"tr|A0A1Q9F2M1|A0A1Q9F2M1_SYMMI",0,9.01159290816267,18.1270091456016,18.0664602031224,8.96766023218032,16.931810921734,17.3934293456758,19.315007655446,18.3931432272485
"FUN_020385-T1",0,0,8.06660121524691,19.7897761236737,0,0,0,18.1473900208574,0
"FUN_002064-T1",0,24.443780891898,24.155235573493,24.8679253626392,24.6948601540788,23.7261301015276,23.514446714406,25.2143469722755,24.864645479257
"FUN_022108-T1",0,22.026451157428,22.4292342489954,22.9016091105828,22.7792056937117,21.7818083246162,21.1282362659819,24.2380245722543,22.8191135307691
"tr|A0A1Q9EMI0|A0A1Q9EMI0_SYMMI",0,19.5343713999149,0,9.08169953858969,0,0,0,18.536492051946,19.6357163492654
"tr|A0A1Q9D3G0|A0A1Q9D3G0_SYMMI",0,9.76018752740795,0,0,8.76824124226036,0,0,0,0
"FUN_020713-T1",23.6576493816894,23.1887544697019,22.3072997239817,22.484590022201,21.8338350085687,21.0916826619956,19.2362293936129,23.3803033538362,22.4319374939652
"FUN_013275-T1",0,8.42379173873353,0,0,0,0,0,0,0
"FUN_025719-T1",0,19.1633668970766,8.13893427308842,8.46711610465687,0,0,0,0,0
"tr|A0A1Q9CQS2|A0A1Q9CQS2_SYMMI",0,9.43638402565836,8.0084694172703,0,8.82207249082643,0,8.30856870150749,18.9211875001951,19.8166446395678
"FUN_021047-T1",25.4032014147072,24.7832491291894,24.6641969855716,24.7269506629264,24.5490295518365,23.209758700133,24.0386457245519,26.0137251990738,25.4996635625507
"FUN_006334-T1",0,26.9881007362502,27.4637645357946,27.5465106522609,27.9933905536527,27.4268008330033,27.965179623572,27.8972976729673,28.0317325853101
"FUN_015859-T1",0,18.4919096153166,17.6492593767184,19.6804650783018,18.3658131831628,0,8.04394893576383,18.1519693978034,18.3070629167164
"tr|A0A1Q9CAI9|A0A1Q9CAI9_SYMMI",20.9393743279729,10.3021874793828,0,0,9.49477070485362,0,0,18.9049275282804,0
"FUN_019907-T1",20.4966275598005,17.7392934575591,17.0809104981897,20.1188052348573,19.7684029878045,0,8.29629421479717,20.6324040469181,19.9231054715022
"FUN_000195-T1",0,17.0755468553764,15.8357842327881,18.5493270925668,0,0,0,0,0
"FUN_008610-T1",27.3784907582954,27.5556056939018,27.361593197665,27.8737755022314,27.6355717055758,26.197345132357,26.6220127510788,28.1335449152869,27.6018899397966
"tr|A0A1Q9DH49|A0A1Q9DH49_SYMMI",11.1241179815166,23.2284614770939,11.3942075303479,11.5957218867818,11.0653928875695,0,20.2159075470387,11.4323818390842,22.0848554146327
"tr|A0A1Q9F2M6|A0A1Q9F2M6_SYMMI",24.4578581620717,0,0,0,0,0,0,0,0
"FUN_020386-T1",0,19.806514356831,0,18.5873788980419,7.63811673793851,0,0,16.8346437714847,0
"FUN_002065-T1",0,25.0150582525321,25.4072361739425,25.8401677712893,25.1875796860268,24.6896585568407,23.9511960866989,25.7247512587691,24.9182895369177
"FUN_022117-T1",0,21.5338283990126,21.7211317587017,22.0145585753101,21.4669443565342,21.9239519883886,21.077678101639,22.6052276310147,22.1928288726926
"tr|A0A1Q9EMJ5|A0A1Q9EMJ5_SYMMI",0,18.3630655414683,8.07909773462721,19.6406171189603,21.341429075157,20.7840476919778,21.6601128784605,22.1050747526685,22.3892786818569
"tr|A0A1Q9D3G5|A0A1Q9D3G5_SYMMI",21.1150142805278,20.6197685089698,17.8307411772334,20.1488623203463,18.4485814813293,15.0912700818215,0,18.8295963432317,18.8250115532154
"FUN_020720-T1",0,19.8244817018261,19.3179602324497,20.8602118934879,10.046593354261,0,0,18.9394994334403,16.5412630240137
"FUN_013279-T1",26.950762506059,27.623319988047,27.2622329380277,27.8102132079207,26.5844011136516,26.6280030133888,26.0862321821974,28.3665137831091,27.5985216795238
"FUN_025723-T1",0,24.9798338384982,22.1822787816076,18.7663903860158,0,18.0339230141715,0,19.6756155857163,0
"tr|A0A1Q9CQT2|A0A1Q9CQT2_SYMMI",0,19.0456011323581,19.171262308671,19.6698566628852,9.49761996563411,18.5198780842308,0,20.4803363756547,19.036659259603
"FUN_021073-T1",8.8002287051123,20.6803911973614,17.9609524793279,20.5169147663212,0,0,0,19.1361466315607,17.452345821733
"FUN_006336-T1",0,21.2452766918245,20.901851477511,22.2193474743441,20.4121037396095,15.2201137690387,16.1465654725512,21.4861171373918,0
"FUN_015860-T1",0,21.9902875011686,20.5811889668962,20.5790870100569,9.61756186405177,0,0,19.251508983906,18.5274273698017
"tr|A0A1Q9CAK1|A0A1Q9CAK1_SYMMI",0,8.87364085170696,0,16.8175504721566,8.58435074751996,18.3329412717555,18.9377781784566,20.332762378247,19.262289872838
"FUN_019909-T1",0,22.7907529103748,21.5386986125843,22.6458690970351,22.0738576030345,0,0,20.2706465568087,19.9824825556943
"FUN_000201-T1",18.5965035954767,20.4041922187643,7.49909686992285,20.8245902918987,7.42877184482702,0,0,9.21622813196329,0
"FUN_008612-T1",25.2045948667044,22.7215465186498,20.055715084713,21.3480281060521,19.1036384479394,0,0,19.7808719392241,20.4982385943066
"tr|A0A1Q9DH77|A0A1Q9DH77_SYMMI",0,0,10.6607056144209,10.9786178120132,10.3731214260589,0,0,0,20.8246208489145
"tr|A0A1Q9F2N1|A0A1Q9F2N1_SYMMI",0,9.91543475578613,19.8659718704928,9.68616579194395,19.8301674107863,19.4301687055114,9.16010720273316,21.346496535181,0
"FUN_020391-T1",0,17.9679990124782,19.3892508127713,19.0823732243363,19.104106780866,0,0,9.52719484546757,17.2464715523417
"FUN_002066-T1",0,19.9895035734077,19.4454261474027,20.8109836592552,20.6516865345974,16.3025139819008,8.1327159572765,19.9683832429331,0
"FUN_022119-T1",0,10.7817091712924,10.7277411245948,10.9490366183979,11.0303764924993,0,10.600690160755,11.2813248981654,0
"tr|A0A1Q9EML9|A0A1Q9EML9_SYMMI",0,23.021178853565,22.6938443209454,23.6951442491153,22.2758767935464,22.7847780028969,22.5697173099224,24.5907402477877,24.1386181191474
"tr|A0A1Q9D3K2|A0A1Q9D3K2_SYMMI",0,0,0,0,10.1629870261658,0,0,0,0
"FUN_020721-T1",24.2265088921297,24.5874376178361,24.6520109558717,25.0569830327276,25.1399824123395,23.9597222680803,24.3039182267353,25.9404733318335,25.5963927293887
"FUN_013285-T1",0,17.0420100305865,0,17.853050567195,8.69169605560947,0,0,0,0
"FUN_025734-T1",0,23.8755724461337,24.0995438586561,24.4574850545778,23.8562020891473,22.3670086140144,22.9780157561586,25.0104220988237,24.2056580661566
"tr|A0A1Q9CQX2|A0A1Q9CQX2_SYMMI",0,22.4281669263184,21.6067128413392,22.768471393908,21.4994599096243,20.6100831335604,10.0445008449383,22.4244846489842,20.9830109767864
